Time,Time Code,Country Name,Country Code,"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%) [SE.TER.GRAD.FE.SC.ZS]",GDP per capita (Current US$) [NY.GDP.PCAP.CD],"Government expenditure per student, primary (% of GDP per capita) [SE.XPD.PRIM.PC.ZS]","Life expectancy at birth, female (years) [SP.DYN.LE00.FE.IN]","Life expectancy at birth, male (years) [SP.DYN.LE00.MA.IN]","Population, total [SP.POP.TOTL]","Population, female [SP.POP.TOTL.FE.IN]","Population, female (% of total) [SP.POP.TOTL.FE.ZS]","Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%) [SE.TER.GRAD.FE.SI.ZS]","Gross graduation ratio, primary, female (%) [SE.PRM.CMPL.FE.ZS]","Gross graduation ratio, primary, male (%) [SE.PRM.CMPL.MA.ZS]","Gross graduation ratio, tertiary, female (%) [SE.TER.CMPL.FE.ZS]","Gross graduation ratio, tertiary, male (%) [SE.TER.CMPL.MA.ZS]","Literacy rate, youth (ages 15-24), gender parity index (GPI) [SE.ADT.1524.LT.FM.ZS]",A woman can get a job in the same way as a man (1=yes; 0=no) [SG.GET.JOBS.EQ],A woman can open a bank account in the same way as a man (1=yes; 0=no) [SG.OPN.BANK.EQ],A woman can choose where to live in the same way as a man (1=yes; 0=no) [SG.LOC.LIVE.EQ],"Age at first marriage, female [SP.DYN.SMAM.FE]","Age at first marriage, male [SP.DYN.SMAM.MA]",Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no) [SG.IHT.ASST.PT.EQ],"Children in employment, male (% of male children ages 7-14) [SL.TLF.0714.MA.ZS]","Children in employment, female (% of female children ages 7-14) [SL.TLF.0714.FE.ZS]","Labor force, total [SL.TLF.TOTL.IN]","Labor force, female [SL.TLF.TOTL.FE.IN]","Labor force, female (% of total labor force) [SL.TLF.TOTL.FE.ZS]","Retirement age with full benefits, female [SG.AGE.RTRE.FL.FE]","Retirement age with full benefits, male [SG.AGE.RTRE.FL.MA]"
2018,YR2018,Bolivia,BOL,..,3548.59015508448,..,74.209,68.434,11353142,5651980,49.7833991301085,..,93.10372,93.9482,..,..,..,1,1,1,..,..,1,..,..,5631099,2488175,44.1863124764811,..,..
2018,YR2018,Bosnia and Herzegovina,BIH,71.91393,6072.18462285304,..,79.72,74.752,3323929,1695554,51.0105360252881,44.49518,..,..,37.5567092895508,26.2496109008789,..,1,1,1,..,..,1,..,..,1319663,517320,39.2009172038619,..,..
2018,YR2018,Botswana,BWA,..,8279.60173877574,..,72.049,66.204,2254126,1166077,51.7307604432344,..,..,..,..,..,..,1,1,1,..,..,0,..,..,1049426,512420,48.8285977286631,..,..
2018,YR2018,Brazil,BRA,..,9001.23424863499,..,79.362,72.024,209469333,106473088,50.8299167629894,..,..,..,..,..,1.00451004505157,1,1,1,..,..,1,..,..,105542232,45993406,43.5782009991981,..,..
2018,YR2018,British Virgin Islands,VGB,..,..,..,..,..,29802,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Brunei Darussalam,BRN,73.36957,31628.3287914349,..,76.96,74.593,428962,206057,48.0361805296531,54.3399,105.60415,105.38556,..,..,1.00154995918274,1,1,0,..,..,0,..,..,219839,92501,42.0767015861608,..,..
2018,YR2018,Bulgaria,BGR,..,9427.73043039881,..,78.6,71.5,7025037,3611859,51.4140884138516,..,..,..,58.3404884338379,38.9468383789063,..,1,1,1,32.6,35.7,1,..,..,3327434,1536237,46.1688195768872,..,..
2018,YR2018,Burkina Faso,BFA,18.74126,813.096848960038,..,61.863,60.361,19751535,9894627,50.0954815202072,20.5868,..,..,1.18314003944397,1.7639399766922,0.884769976139069,1,1,0,..,..,1,..,..,7234205,3233964,44.7037926074807,..,..
2018,YR2018,Burundi,BDI,..,271.752044376648,..,63.031,59.435,11175378,5634848,50.4219946366025,..,67.22007,48.73506,..,..,..,1,1,1,..,..,0,..,..,4822373,2502500,51.8935387204598,..,..
2018,YR2018,Cabo Verde,CPV,66.66667,3617.32748873182,..,76.007,69.316,543767,270899,49.8190391419807,42.35808,91.41214,86.92157,18.3526000976563,9.30233001708984,..,1,1,1,..,..,1,..,..,233493,102682,43.9764789522598,..,..
2018,YR2018,Cambodia,KHM,..,1512.12670972847,..,71.629,67.312,16249798,8319569,51.1979812668406,..,82.53376,78.0793,..,..,..,1,1,1,..,..,1,..,..,9185185,4496892,48.9580993741552,..,..
2018,YR2018,Cameroon,CMR,..,1534.49370193468,..,60.192,57.656,25216237,12608998,50.0034878287467,..,38.16937,41.95324,..,..,0.939469993114471,0,0,0,..,..,1,..,..,11023211,5188738,47.0710213203757,..,..
2018,YR2018,Canada,CAN,..,46313.1713712961,..,84.1,79.9,37057765,18673975,50.3915299543153,..,..,..,48.8249282836914,32.5271682739258,..,1,1,1,..,..,1,..,..,20349923,9638407,47.3633585738875,..,..
2018,YR2018,Cayman Islands,CYM,..,85975.0247395242,..,..,..,64174,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Central African Republic,CAF,..,475.953609871945,..,54.991,50.649,4666377,2353556,50.4364737081782,..,..,..,..,..,0.600499987602234,1,1,0,..,..,1,..,..,1874454,855764,45.6540411234418,..,..
2018,YR2018,Chad,TCD,..,726.149881109447,..,55.4,52.577,15477751,7752016,50.0848994170785,..,..,..,..,..,..,0,0,0,..,..,1,..,..,5789121,2636118,45.5357212260721,..,..
2018,YR2018,Channel Islands,CHI,..,..,..,84.798,80.974,170499,86152,50.5290446696697,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85070,37966,44.6291289526272,..,..
2018,YR2018,Chile,CHL,..,15924.7942393064,..,82.381,77.552,18729160,9500747,50.7270318390045,..,..,..,15.3697595596313,15.9147500991821,..,1,1,1,..,..,1,..,..,9391885,3965666,42.2243883948749,..,..
2018,YR2018,China,CHN,..,9976.67713725865,..,79.051,74.549,1392730000,677972245,48.6793739572695,..,100.45147,98.5802,38.7916603088379,29.0965003967285,1,1,1,1,..,..,1,..,..,785986127,343623926,43.7188283858858,..,..
2018,YR2018,Colombia,COL,54.16604,6716.91159778134,16.98989,79.859,74.33,49661056,25290276,50.9257716952294,33.40987,106.49346,105.0745,30.8039894104004,20.7030906677246,1.00440001487732,1,1,1,..,..,1,..,..,26235986,11266042,42.9411801027794,..,..
2018,YR2018,Comoros,COM,..,1415.95531263535,..,65.9,62.399,832322,412488,49.5587044437129,..,59.09661,54.381,..,..,1.00080001354218,0,1,0,..,..,0,..,..,228821,85735,37.468151961577,..,..
2018,YR2018,"Congo, Dem. Rep.",COD,..,557.064418324276,..,61.901,58.852,84068091,42116216,50.0977433863968,..,..,..,..,..,..,1,1,1,..,..,1,..,..,28829039,13957326,48.4141216084241,..,..
2018,YR2018,"Congo, Rep.",COG,..,2577.70170504152,..,65.703,62.837,5244363,2625622,50.0656037730416,..,..,..,..,..,0.922670006752014,1,1,0,..,..,1,..,..,2124150,1041410,49.0271402678719,..,..
2018,YR2018,Costa Rica,CRI,51.72414,12112.1344206452,20.82721,82.73,77.539,4999441,2500213,50.0098510974123,32.20033,102.55546,101.37593,..,..,1.00190997123718,1,1,1,26.4,29.2,1,..,..,2445740,951166,38.8907242797681,..,..
2018,YR2018,Cote d'Ivoire,CIV,..,2314.05068144953,13.27872,58.741,56.251,25069229,12414061,49.5191195771262,..,60.81793,73.3514,..,..,0.830529987812042,1,1,1,..,..,1,..,..,7822369,3190028,40.7808427344709,..,..
2018,YR2018,Croatia,HRV,..,15014.0850191716,..,81.4,74.9,4087843,2119654,51.8526217475815,..,..,..,..,..,..,1,1,1,..,..,1,..,..,1794835,833767,46.4536851576886,..,..
2018,YR2018,Cuba,CUB,..,8821.81889125004,..,80.706,76.763,11338138,5706808,50.3328498327681,..,84.72404,95.81134,22.2123394012451,11.2253503799438,..,..,..,..,..,..,..,..,..,5103446,1988409,38.9620856182274,..,..
2018,YR2018,Curacao,CUW,..,19573.892645136,..,..,..,159800,86445,54.0954698223689,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Cyprus,CYP,..,28689.7067225792,..,82.913,78.735,1189265,594288,49.9710744983023,..,..,..,26.8667793273926,23.6342391967773,..,1,1,1,..,..,1,..,..,625732,287942,46.0168250944494,..,..
2018,YR2018,Czech Republic,CZE,..,23415.8436273041,..,82,76.2,10629928,5400916,50.8085889327815,..,..,..,55.5901298522949,31.0195293426514,..,1,1,1,32.4,34.7999999999999,1,..,..,5452943,2437537,44.7013108334343,..,..
2018,YR2018,Denmark,DNK,..,61598.5367043936,..,82.9,79.1,5793636,2912704,50.2742027259115,..,..,..,67.571159362793,45.0887718200684,..,1,1,1,31.9,33.6,1,..,..,2982472,1406654,47.1640303748032,..,..
2018,YR2018,Djibouti,DJI,..,3141.88921873893,..,68.778,64.629,958920,454210,47.3667854457553,..,60.15675,54.28806,..,..,..,1,1,1,..,..,0,..,..,406885,161747,39.7525099229512,..,..
2018,YR2018,Dominica,DMA,..,7693.87887014414,..,..,..,71625,..,..,..,..,..,..,..,..,1,1,1,..,..,1,..,..,..,..,..,..,..
2018,YR2018,Dominican Republic,DOM,..,8050.63044036673,16.18636,77.196,70.805,10627165,5314411,50.007796071702,..,90.56496,90.58506,..,..,..,1,1,1,..,..,1,..,..,5029437,2008687,39.9386054542487,..,..
2018,YR2018,Ecuador,ECU,..,6295.93539868079,..,79.645,74.058,17084357,8537160,49.9706251782698,..,101.12632,99.78467,..,..,..,1,1,1,..,..,1,..,..,8364868,3415379,40.8300405935874,..,..
2018,YR2018,"Egypt, Arab Rep.",EGY,..,2537.1253654904,..,74.162,69.599,98423595,48690125,49.4699716435901,..,102.46708,102.15675,..,..,..,0,1,1,..,..,0,..,..,29275345,6019373,20.5612367676623,..,..
2018,YR2018,El Salvador,SLV,50.2439,4067.65944881154,16.10453,77.635,68.229,6420744,3410314,53.1140024358563,23.1384,..,..,14.8148097991943,12.0616397857666,1.00492000579834,1,1,1,..,..,1,..,..,2757136,1154193,41.8620263926045,..,..
2018,YR2018,Equatorial Guinea,GNQ,..,10144.1958108456,..,59.587,57.41,1308974,581916,44.4558529404125,..,..,..,..,..,..,0,0,0,..,..,1,..,..,508610,187069,36.7804408092645,..,..
2018,YR2018,Eritrea,ERI,..,..,..,68.162,63.79,..,..,..,..,54.07185,59.85388,..,..,0.988229990005493,1,1,1,..,..,1,..,..,1589288,729808,45.9204373279104,..,..
2018,YR2018,Estonia,EST,..,23170.7073775514,..,82.7,74,1321977,698776,52.8584268202066,..,..,..,60.078800201416,31.3872890472412,..,1,1,1,33.6,36.2999999999999,1,..,..,705794,340734,48.2766926326945,..,..
2018,YR2018,Eswatini,SWZ,..,4106.1971526456,..,63.968,55.284,1136191,581150,51.1489306276479,..,..,..,..,..,1.02479994297028,0,0,1,..,..,0,..,..,367331,176949,48.1715401096014,..,..
2018,YR2018,Ethiopia,ETH,..,771.523813864476,..,68.165,64.35,109224559,54589220,49.9788884188067,..,..,..,..,..,..,1,1,1,..,..,1,..,..,51400821,23890924,46.4796544786707,..,..
2018,YR2018,Faroe Islands,FRO,..,64269.7042541028,..,84.7,80.5,48497,..,..,..,..,..,..,..,..,..,..,..,31,34.1,..,..,..,..,..,..,..,..
2018,YR2018,Fiji,FJI,..,6317.4878527697,..,69.178,65.641,883483,435562,49.3005014205028,..,..,..,..,..,..,1,1,1,..,..,1,..,..,359386,118313,32.9208705959609,..,..
2018,YR2018,Finland,FIN,..,50030.8773106501,..,84.5,79.1,5515525,2797516,50.7207584853832,..,..,..,71.7576599121094,45.7924995422363,..,1,1,1,30.7,32.6,1,..,..,2742645,1316875,48.0147813515785,..,..
2018,YR2018,France,FRA,..,41631.0907389044,..,85.9,79.7,66965912,34543857,51.5842404811336,..,..,..,54.6660995483398,40.1551895141602,..,1,1,1,..,..,1,..,..,30376991,14560376,47.9322524077516,..,..
2018,YR2018,French Polynesia,PYF,..,..,..,79.725,75.401,277679,136964,49.3245652260033,..,..,..,..,..,..,..,..,..,..,..,..,..,..,117146,50847,43.4048110904342,..,..
2018,YR2018,Gabon,GAB,..,7956.62781558686,..,68.323,64.152,2119275,1039899,49.0686201649149,..,..,..,..,..,1.03617000579834,0,0,0,..,..,1,..,..,702664,281115,40.0070303872121,..,..
2018,YR2018,"Gambia, The",GMB,..,732.717513775219,..,63.151,60.362,2280102,1149220,50.4021328963919,..,78.94523,70.73571,..,..,..,1,1,1,..,..,0,..,..,753288,330995,43.9400335595416,..,..
2018,YR2018,Georgia,GEO,72.19003,4722.78778321766,..,77.989,69.174,3726549,1948659,52.2912375035786,43.49285,96.54368,95.12498,51.2538108825684,29.1674709320068,..,1,1,1,..,..,1,..,..,1922142,892266,46.4203997415383,..,..
2018,YR2018,Germany,DEU,..,47810.5076706348,..,83.3,78.6,82905782,42000374,50.6603673700529,..,..,..,45.2506408691406,36.638801574707,..,1,1,1,31.7,33.9,1,..,..,43562287,20176576,46.3166132668838,..,..
2018,YR2018,Ghana,GHA,26.75966,2202.31216442504,..,64.852,62.724,29767108,14682873,49.3258297043838,19.76201,98.53101,97.22278,8.79444980621338,12.5131397247314,0.994040012359619,1,1,1,..,..,1,..,..,12611143,5871272,46.5562241265522,..,..
2018,YR2018,Gibraltar,GIB,..,..,..,..,..,33718,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Greece,GRC,..,20324.3049917812,..,84.4,79.3,10732882,5464776,50.916201905221,..,..,..,55.0347213745117,35.9929084777832,0.998090028762817,1,1,1,..,..,1,..,..,4804069,2100837,43.7303669035561,..,..
2018,YR2018,Greenland,GRL,..,54470.9563864255,..,..,..,56023,..,..,..,..,..,..,..,..,..,..,..,32.9,34.7,..,..,..,..,..,..,..,..
2018,YR2018,Grenada,GRD,64.89362,10485.9071571796,..,74.941,70.064,111454,55289,49.6074437635152,40.94488,121.16603,125.17986,..,..,..,1,1,1,..,..,1,..,..,..,..,..,..,..
2018,YR2018,Guam,GUM,..,35712.5621350321,..,83.365,76.607,165768,82046,49.4944803040357,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80463,32770,40.7267936815679,..,..
2018,YR2018,Guatemala,GTM,..,4472.89237082577,11.88315,76.937,71.119,16346950,8297605,50.7593494959228,..,74.38557,74.94547,..,..,..,1,1,1,22.7,25,1,..,..,6690059,2223641,33.2379878862055,..,..
2018,YR2018,Guinea,GIN,..,878.599613250501,..,61.666,60.477,12414318,6433237,51.8211107004733,..,..,..,..,..,..,0,1,0,..,..,1,..,..,4290415,2336781,54.4651508070898,..,..
2018,YR2018,Guinea-Bissau,GNB,..,778.349910210043,..,59.913,55.965,1874309,959062,51.1688071945639,..,..,..,..,..,..,0,0,0,..,..,1,..,..,779107,371724,47.7115466810079,..,..
2018,YR2018,Guyana,GUY,..,6145.8424106799,..,72.972,66.783,779004,388007,49.8080248316125,..,..,..,..,..,..,1,1,1,..,..,1,..,..,306672,119685,39.0270386601972,..,..
2018,YR2018,Haiti,HTI,..,1435.35175551073,..,65.832,61.5,11123176,5634134,50.652209893517,..,..,..,..,..,..,1,1,0,..,..,1,..,..,5044199,2427261,48.1198501486559,..,..
2018,YR2018,Honduras,HND,54.88127,2505.7767518956,..,77.378,72.771,9587522,4798491,50.0493401684669,37.78616,..,..,12.7305202484131,7.61037015914917,1.03354001045227,1,1,1,..,..,1,..,..,4499901,1716950,38.1552838606894,..,..
2018,YR2018,"Hong Kong SAR, China",HKG,..,48543.4009905733,14.82783,87.7,82.3,7451000,4018506,53.9324429767349,..,104.76266,102.70405,..,..,..,1,1,1,..,..,1,..,..,3961533,1950656,49.2399280783474,..,..
2018,YR2018,Hungary,HUN,..,16410.1872639683,..,79.6,72.7,9775564,5125566,52.4324280334941,..,..,..,39.2487602233887,26.4899291992188,..,1,1,1,32.9,35,1,..,..,4732212,2150967,45.453732842062,..,..
2018,YR2018,Iceland,ISL,..,72968.7042280499,..,84.5,81.3,352721,175696,49.8117085224168,..,..,..,66.4567565917969,36.9797897338867,..,1,1,1,32.4,33.7,1,..,..,212896,100554,47.2315120998046,..,..
2018,YR2018,India,IND,51.3663,2005.86300452403,..,70.692,68.239,1352617328,649574719,48.0235396426684,42.73444,78.66155,75.02983,30.5636806488037,25.0724201202393,0.969640016555786,1,1,1,..,..,1,..,..,487622021,98544548,20.2092079020361,..,..
2018,YR2018,Indonesia,IDN,74.29708,3893.84642475571,..,73.748,69.375,267663435,132878520,49.6438821889217,37.43295,..,..,25.2675304412842,17.3136100769043,0.999790012836456,1,1,1,..,..,0,..,..,132584070,52019419,39.2350446022663,..,..
2018,YR2018,"Iran, Islamic Rep.",IRN,..,5550.06095701484,..,77.668,75.409,81800269,40441341,49.4391297606055,..,..,..,33.265380859375,40.2203598022461,..,0,1,0,..,..,0,..,..,27769381,5440286,19.5909516312229,..,..
2018,YR2018,Iraq,IRQ,..,5834.16621065352,..,72.486,68.429,38433600,18989535,49.4086815277589,..,..,..,..,..,..,1,1,0,..,..,0,..,..,10163568,1348413,13.2671223334168,..,..
2018,YR2018,Ireland,IRL,..,78621.2279310086,..,84.1,80.5,4867316,2454369,50.4255094845201,..,..,..,..,..,..,1,1,1,..,..,1,..,..,2385518,1092559,45.7996544146806,..,..
2018,YR2018,Isle of Man,IMN,..,89108.4281417659,..,..,..,84077,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Israel,ISR,..,41719.7254385703,..,84.8,80.9,8882800,4467882,50.2981265779531,..,..,..,..,..,..,1,1,1,..,..,1,..,..,4102566,1946737,47.4516924285923,..,..
2018,YR2018,Italy,ITA,..,34615.7568910987,..,85.6,81.2,60421760,31042688,51.3766696255652,..,..,..,48.4676513671875,32.5420608520508,1.0003000497818,1,1,1,32.2,35.2999999999999,1,..,..,26032169,11082247,42.5713546957996,..,..
2018,YR2018,Jamaica,JAM,..,5354.2368587703,21.68464,75.993,72.787,2934855,1477401,50.3398296269012,..,90.82771,81.89567,..,..,..,1,1,1,..,..,1,..,..,1473383,676138,45.8901724806109,..,..
2018,YR2018,Japan,JPN,..,39159.4235633952,..,87.32,81.25,126529100,64731350,51.1592591291078,..,..,..,..,..,..,1,1,1,..,..,1,..,..,68355058,30033272,43.937161168088,..,..
2018,YR2018,Jordan,JOR,..,4312.18011672108,13.30793,76.175,72.73,9956011,4917242,49.389683544596,..,72.06445,72.98316,..,..,1.00299000740051,0,1,0,24.6,30.9,0,..,..,2582605,467569,18.1045494762072,..,..
2018,YR2018,Kazakhstan,KAZ,66.58701,9812.60140498928,0.23507,77.19,68.84,18276498.5,9414496,51.5114836468188,32.87711,101.68492,100.32194,59.7448310852051,43.4813690185547,0.999109983444214,1,1,1,..,..,1,..,..,9034737,4341883,48.0576579041537,..,..
2018,YR2018,Kenya,KEN,..,1707.98680529003,..,68.684,63.965,51393010,25858917,50.3160203897178,..,..,..,..,..,1.00556004047394,1,1,1,..,..,1,..,..,23056079,11305230,49.0336192897327,..,..
2018,YR2018,Kiribati,KIR,..,1698.25628626739,..,72.113,64.001,115847,58907,50.8485696034254,..,..,..,..,..,..,1,1,1,..,..,1,..,..,..,..,..,..,..
2018,YR2018,"Korea, Dem. People's Rep.",PRK,..,..,..,75.549,68.435,25549819,13054387,51.0938524844571,..,..,..,13.4774703979492,28.8773803710938,..,..,..,..,..,..,..,..,..,16471639,7757324,47.095034076451,..,..
2018,YR2018,"Korea, Rep.",KOR,..,33422.9442100836,..,85.7,79.7,51606633,25760422,49.9168817920843,..,..,..,..,..,..,1,1,1,..,..,1,..,..,28303251,11980119,42.3277135195529,..,..
2018,YR2018,Kosovo,XKX,..,4419.91432698449,..,74.5,70,1797085,..,..,..,..,..,..,..,..,1,1,1,..,..,1,..,..,..,..,..,..,..
2018,YR2018,Kuwait,KWT,..,33994.3819171507,..,76.467,74.672,4137312,1636231,39.5481706247096,..,..,..,..,..,1.00730001926422,0,1,0,..,..,0,..,..,2386268,610042,25.5646892972625,..,..
2018,YR2018,Kyrgyz Republic,KGZ,72.93857,1308.14016549619,..,75.6,67.4,6322800,3194586,50.5248630835062,31.27617,97.30327,97.5466,27.010290145874,59.5308799743652,1.00119996070862,1,1,1,..,..,1,..,..,2526202,974072,38.5587534171852,..,..
2018,YR2018,Lao PDR,LAO,55,2542.4865281792,..,69.417,65.838,7061507,3515879,49.7893648061644,28.95031,..,..,8.04144954681396,9.45349979400635,..,1,1,1,..,..,1,..,..,3719774,1825564,49.0772826521181,..,..
2018,YR2018,Latvia,LVA,..,17858.2799784486,..,79.7,70.1,1927174,1040870,54.0101666562093,..,..,..,64.9912872314453,34.4077415466309,1.00080001354218,1,1,1,30.4,33.1,1,..,..,1000161,499545,49.9464586201622,..,..
2018,YR2018,Lebanon,LBN,..,8024.80327081387,..,80.821,77.076,6848925,3404313,49.705805515578,..,..,..,..,..,1.00177001953125,1,1,1,..,..,0,..,..,2384032,583019,24.4551667091717,..,..
2018,YR2018,Lesotho,LSO,45.16129,1221.88376322756,20.7122,56.954,50.582,2108132,1069179,50.7168954341523,24.8237,..,..,5.21430015563965,3.13714003562927,..,1,1,1,..,..,1,..,..,962687,436516,45.3435020936192,..,..
2018,YR2018,Liberia,LBR,..,677.322178545363,..,65.114,62.347,4818977,2398322,49.7682910228231,..,..,..,..,..,..,1,1,1,..,..,1,..,..,2165330,1027869,47.4693926560848,..,..
2018,YR2018,Libya,LBY,..,7877.12225061884,..,75.788,69.895,6678567,3304808,49.4837888079251,..,..,..,..,..,..,1,1,1,..,..,0,..,..,2380698,811979,34.1067619664485,..,..
2018,YR2018,Liechtenstein,LIE,..,181402.83002981,..,85.5,80.7,37910,..,..,..,..,..,14.5454502105713,12.9464302062988,..,..,..,..,29.9,32.4,..,..,..,..,..,..,..,..
2018,YR2018,Lithuania,LTU,..,19176.1765182085,..,80.7,70.9,2801543,1507005,53.7919586473278,..,..,..,78.7544784545898,46.7145881652832,..,1,1,1,32.7,35.2999999999999,1,..,..,1472733,739768,50.2309651511849,..,..
2018,YR2018,Luxembourg,LUX,..,116654.26106674,..,84.6,80.1,607950,301174,49.5392589748512,..,..,..,9.34873962402344,6.64378976821899,..,1,1,1,30.7,32.5,1,..,..,302757,139011,45.9150407752752,..,..
2018,YR2018,"Macao SAR, China",MAC,43.24324,87208.535912643,..,87.051,81.149,631636,328314,51.9782848584542,25.37313,101.78313,97.61798,76.1964416503906,53.3898315429688,..,..,..,..,..,..,..,..,..,383792,185904,48.4387376495602,..,..
2018,YR2018,Madagascar,MDG,37.24763,527.501326141803,..,68.301,65.077,26262368,13163741,50.1239666132987,31.01747,48.24162,44.68392,3.89860010147095,3.80244994163513,0.987249970436096,1,1,1,..,..,1,..,..,13408268,6556257,48.89712079144,..,..
2018,YR2018,Malawi,MWI,..,381.258987601084,..,66.937,60.651,18143315,9198936,50.7015156905763,..,..,..,..,..,..,1,1,0,20.3999999999999,24.5,1,..,..,7798372,3806647,48.8133548899693,..,..
2018,YR2018,Malaysia,MYS,70.73211,11377.4550023015,..,78.167,74.075,31528585,15316120,48.5785205819849,34.16717,..,..,..,..,1.00332999229431,1,1,0,..,..,0,..,..,15523398,5982082,38.5359056052032,..,..
2018,YR2018,Maldives,MDV,..,10276.9328152389,..,80.499,77.229,515696,192174,37.2649814622342,..,..,..,..,..,..,1,1,1,..,..,0,..,..,285620,60301,21.1123170646313,..,..
2018,YR2018,Mali,MLI,..,894.802186858006,..,59.649,58.137,19077690,9527589,49.940996726292,..,..,..,..,..,0.750400006771088,1,1,0,18.8,25.8,1,..,..,6949203,2930736,42.1736996314541,..,..
2018,YR2018,Malta,MLT,..,30437.2215058962,..,84.6,80.4,484630,241701,49.8733082150459,..,..,..,..,..,1.00505995750427,1,1,1,..,..,1,..,..,236718,97015,40.9833641717149,..,..
2018,YR2018,Marshall Islands,MHL,..,3788.16359372058,..,..,..,58413,..,..,..,..,..,..,..,..,1,1,1,..,..,0,..,..,..,..,..,..,..
2018,YR2018,Mauritania,MRT,..,1600.87646860561,..,66.292,63.082,4403319,2193850,49.8226562187735,..,40.40022,37.46921,..,..,..,0,1,1,..,..,0,..,..,1196746,370277,30.9403164915529,..,..
2018,YR2018,Mauritius,MUS,..,11208.3438184474,15.56837,77.72,71.27,1265303,639954,50.5771064028586,..,82.14329,73.43273,..,..,1.00618994235992,1,1,1,..,..,1,..,..,605789,238101,39.3042792127292,..,..
2018,YR2018,Mexico,MEX,..,9686.51378326598,..,77.844,72.118,126190788,64469966,51.0892808319391,..,..,..,..,..,1.00141000747681,1,1,1,23.2,25.9,1,..,..,56255845,21208337,37.6997927948643,..,..
2018,YR2018,"Micronesia, Fed. Sts.",FSM,..,3568.291015625,..,69.454,66.117,112640,55368,49.1548295454545,..,..,..,..,..,..,1,1,1,..,..,1,..,..,..,..,..,..,..
2018,YR2018,Moldova,MDA,54.79705,4233.74343674119,32.53494,76.074,67.53,2706049,1408108,52.035563123928,30.5224,..,..,41.1027603149414,27.3505096435547,..,1,1,1,..,..,1,..,..,880485,426456,48.4342152336496,..,..
2018,YR2018,Monaco,MCO,..,185829.017960407,..,..,..,38682,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Mongolia,MNG,51.94346,4134.98719823511,..,73.961,65.631,3170208,1606330,50.6695447058148,34.07768,100.40846,99.95142,61.600658416748,41.4651985168457,1.00898003578186,1,1,1,..,..,1,..,..,1334949,590924,44.26566108518,..,..
2018,YR2018,Montenegro,MNE,..,8846.05652531746,..,79.199,74.317,622227,314592,50.5590129387722,..,94.03974,93.56233,..,..,0.997380018234253,1,1,1,..,..,1,..,..,277006,120824,43.6178277726836,..,..
2018,YR2018,Morocco,MAR,..,3222.20063433213,..,77.668,75.19,36029138,18160072,50.4038472912818,..,92.96029,93.73807,..,..,0.993470013141632,1,1,1,24.4,31.3,0,..,..,11914887,2885248,24.2154877339584,..,..
2018,YR2018,Mozambique,MOZ,45.29915,503.318727177274,..,62.966,57.114,29495962,15183103,51.4751911012775,29.2567,..,..,4.05078983306885,4.00275993347168,..,1,1,1,..,..,1,..,..,12771938,6673032,52.2476072151305,..,..
2018,YR2018,Myanmar,MMR,66.37593,1418.17762347196,7.81464,69.874,63.761,53708395,27825190,51.8078968699039,60.76428,94.24425,95.52391,..,..,..,1,1,1,..,..,1,..,..,24691853,10130256,41.0267143579706,..,..
2018,YR2018,Namibia,NAM,..,5495.42892533452,..,66.18,60.357,2448255,1262166,51.5536903157293,..,88.95246,82.01395,..,..,1.02172005176544,1,1,1,..,..,1,..,..,911467,449432,49.3086420023983,..,..
2018,YR2018,Nauru,NRU,..,9762.38930182711,..,..,..,12704,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Nepal,NPL,..,1038.65164702968,..,71.9,68.989,28087871,15317817,54.5353433292596,..,..,..,..,..,0.966489970684052,1,1,0,..,..,1,..,..,16089569,9003174,55.9565890173938,..,..
2018,YR2018,Netherlands,NLD,..,53044.5324352253,..,83.4,80.3,17231624,8653884,50.2209435647813,..,..,..,59.3245086669922,44.1213798522949,..,1,1,1,32.4,34.2999999999999,1,..,..,9228664,4262944,46.1924282864779,..,..
2018,YR2018,New Caledonia,NCL,..,..,..,79.3,75.1,284060,141067,49.6610544812955,..,..,..,..,..,..,..,..,..,..,..,..,..,..,139007,63455,45.6487802772522,..,..
2018,YR2018,New Zealand,NZL,..,42949.9305849512,..,83.6,80.2,4841000,2461056,50.8377693974718,..,..,..,56.1126518249512,35.8041114807129,..,1,1,1,..,..,1,..,..,2756619,1312048,47.5962764531479,..,..
